SERIALNO,SPORDER,PUMA,ADJINC,PWGTP,AGEP,CIT,CITWP,COW,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DRATX,DREM,ENG,FER,GCL,GCM,GCR,HINS1,HINS2,HINS3,HINS4,HINS5,HINS6,HINS7,INTP,JWMNP,JWRIP,JWTR,LANP,LANX,MAR,MARHD,MARHM,MARHT,MARHW,MARHYP,MIG,MIL,MLPA,MLPB,MLPCD,MLPE,MLPFG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,WRK,YOEP,ANC,ANC1P,ANC2P,DECADE,DIS,DRIVESP,ESP,ESR,FHICOVP,FOD1P,FOD2P,HICOV,HISP,INDP,JWAP,JWDP,MIGPUMA,MIGSP,MSP,NAICSP,NATIVITY,NOP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWPUMA,POWSP,PRIVCOV,PUBCOV,QTRBIR,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNH,RACNUM,RACPI,RACSOR,RACWHT,RC,SCIENGP,SCIENGRLP,SFN,SFR,SOCP,VPS,WAOB
48834,1,9503,1007588,28,58,1,,,2,2,2,2,2,,,2,1,,2,,,2,2,2,1,2,2,2,0,,,,2560,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,16,0,1,2,16,0,1,0,0,0,,3,,,,1,902,999,,2,,1,6,0,,,1,1,,,,,,6,,1,4,0,,,0,0,6,501,,,2,1,1,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
48838,1,8103,1007588,60,80,1,,6,2,2,2,2,1,,2,2,,2,2,,,2,1,1,2,2,2,2,42000,10,1,1,,2,1,2,2,1,2,1962,1,2,0,0,0,1,0,0,0,0,0,3,5,3,3,3,0,0,0,95000,1,,23,156000,1,0,30000,0,25,1,3,1,,1,998,999,,1,1,,1,0,6199,6106,1,1,7970,111,70,,,1,6211,1,,0,3060,2,156000,323000,25,501,8100,6,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,2,1,,,291060,6,1
48838,2,8103,1007588,78,76,1,,1,2,2,2,2,2,,,2,,,2,,,2,1,1,2,2,2,2,42000,45,1,1,,2,1,2,2,1,2,1962,1,4,,,,,,,,,,2,5,2,2,3,0,0,1,90000,1,,21,0,2,0,34000,0,50,3,1,2,,1,998,999,,2,1,,6,0,3700,,1,1,6170,67,19,,,1,484,1,,0,9000,4,0,166000,25,501,7100,6,1,1,2,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,531000,,1
48843,1,3737,1007588,73,44,4,2009,1,2,2,2,2,2,,,2,2,1,2,,,1,2,2,2,2,2,2,0,30,1,1,1970,1,1,2,2,1,2,1998,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,11,20,0,1,0,0,40000,40,1,1,1,1998,1,706,999,6,2,1,2,1,0,,,1,1,6870,100,55,,,1,52M1,2,1,0,910,4,40000,40000,207,501,3700,6,1,2,4,6,43,5,0,1,0,0,1,0,0,0,0,,,,,132070,,4
48843,2,3737,1007588,72,44,4,2009,1,2,2,2,2,2,,,2,2,2,2,,,1,2,2,2,2,2,2,0,30,1,1,1970,1,1,2,2,1,2,1998,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,11,21,0,2,0,0,90000,42,1,1,1,2002,1,706,999,7,2,1,2,1,0,5501,,1,1,6890,94,49,,,1,522M,2,1,0,910,2,90000,90000,207,501,3700,6,1,2,2,6,43,5,0,1,0,0,1,0,0,0,0,1,2,,,132070,,4
48843,3,3737,1007588,75,9,1,,,2,2,2,,2,,,2,,,,,,1,2,2,2,2,2,2,,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,6,6,,2,,,,,,,,,1,706,999,,2,,1,,0,,,1,1,,,,,,,,1,4,1,,,,,6,501,,,1,2,3,6,43,5,0,1,0,0,1,0,0,0,1,,,,,,,1
48843,4,3737,1007588,95,69,5,,,2,2,2,2,2,,,2,4,,1,,2,2,2,2,2,2,2,2,0,,,,1970,1,1,2,2,1,2,1969,2,4,,,,,,,,,,2,5,2,2,3,0,0,8,0,1,,1,0,2,0,0,0,,3,,2,2016,1,706,999,7,2,,,6,0,,,2,1,,,,1,207,2,,2,,0,,4,0,0,207,501,,,2,2,4,6,43,5,0,1,0,0,1,0,0,0,0,,,,,,,4
48852,1,7111,1007588,34,63,1,,1,1,2,2,2,2,,,1,1,2,1,,2,2,2,1,2,2,2,2,0,15,1,1,1200,2,1,2,2,2,2,1982,1,4,,,,,,,,,,3,5,3,2,3,0,0,0,0,1,,13,0,2,0,0,40,4,1,6,2,,4,999,999,,1,1,,6,0,,,1,1,7780,93,51,,,1,561M,1,,0,4900,4,40,40,1,8,8500,6,2,1,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,419010,,1
48852,2,7111,1007588,44,70,1,,5,2,2,1,2,2,,,2,,2,1,,2,2,2,1,1,2,2,2,0,15,1,1,,2,1,2,2,2,2,1982,1,4,,,,,,,,,,2,5,2,2,3,0,0,1,0,1,,1,0,1,0,1600,0,65,3,1,2,,4,999,999,,1,1,,6,0,5003,,1,1,8190,82,40,,,1,622,1,,0,3245,4,0,1600,1,8,7300,6,2,1,1,2,2,2,0,0,1,0,1,0,0,0,0,1,2,,,29112X,,1
48852,3,7111,1007588,41,10,1,,5,2,2,2,2,2,,2,1,,,2,,,2,2,2,1,2,2,2,0,30,1,1,,2,5,2,2,2,2,1993,1,1,1,0,0,0,0,0,0,0,0,3,5,3,3,3,0,0,7,0,2,7,8,0,2,0,0,90000,40,1,1,,,4,999,999,,1,1,,4,0,,,1,1,9790,79,34,,,1,928110P6,1,,0,9830,,90000,90000,6,8,7300,6,2,1,3,2,2,2,0,0,1,0,1,0,0,0,1,,,,,559830,1,1
48853,1,7502,1007588,77,37,1,,1,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,15,1,10,,2,1,2,2,1,2,2006,3,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,15,20,0,2,0,0,55000,43,1,2,1,,2,171,82,,2,1,,1,0,,,1,1,7370,105,63,400,8,1,5414,1,,0,5700,4,55000,55000,33,501,7500,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,436010,,1
48853,2,7502,1007588,92,38,1,,1,2,2,2,2,2,,,2,1,,2,,,1,2,2,2,2,2,2,0,20,1,8,1200,2,1,2,2,1,2,2006,3,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,20,0,1,0,0,90000,70,1,1,1,,2,94,111,,2,1,,1,0,6200,,1,1,8680,107,64,400,8,1,722Z,1,,0,4000,,90000,90000,25,501,7500,6,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,351011,,1
48891,1,5914,1007588,245,33,5,,2,2,2,2,2,2,,,2,1,2,2,,,2,1,2,2,2,2,2,0,60,1,1,1200,2,1,2,2,1,2,2005,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,19,0,2,0,0,48000,30,1,1,1,2005,2,740,11,7,2,1,,1,0,,,1,1,9170,106,55,,,1,813M,2,,0,2630,3,48000,48000,215,274,5900,6,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,271020,,4
48891,2,5914,1007588,245,42,1,2005,1,2,2,2,2,2,,,2,2,2,2,,,2,1,2,2,2,2,2,0,60,1,1,1200,2,1,2,2,1,2,2005,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,19,0,1,0,0,30000,35,1,1,1,2003,1,917,999,7,2,1,2,1,0,,,1,1,8970,106,55,,,1,812111,1,1,0,4500,4,30000,30000,6,274,5900,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,395011,,1
48891,3,5914,1007588,245,7,1,,1,2,2,2,2,2,,,2,,,2,,,2,2,2,1,2,2,2,60000,20,,10,,2,5,1,2,1,2,2009,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,3,3,0,2,0,0,160000,36,1,1,1,,2,740,11,,2,,1,1,0,,,1,1,8560,104,61,,,4,711,1,3,1,2750,,160000,220000,6,274,3700,6,2,1,4,1,1,1,0,0,0,0,1,0,0,1,1,,,,,272040,,1
48891,4,5914,1007588,245,5,1,,,2,2,2,,2,,,2,,,,,,2,2,2,1,2,2,2,,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,2,1,,2,,,,,,,,,2,740,11,,2,,1,,0,,,1,1,,,,,,,,1,3,1,,,,,6,274,,,2,1,2,1,1,1,0,0,0,0,1,0,0,1,1,,,,,,,1
48891,5,5914,1007588,260,4,1,,,,2,2,,,,,,,,,,,2,2,2,1,2,2,2,,,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,1,1,1,,1,,,,,,,,,2,740,11,,2,,1,,0,,,1,1,,,,,,,,1,3,1,,,,,6,274,,,2,1,3,1,1,1,0,0,0,0,1,0,0,1,1,,,,,,,1
48893,1,8106,1007588,234,47,5,,1,2,2,2,2,2,,,2,4,,2,,,2,2,2,1,2,2,2,0,20,1,1,1200,1,1,2,2,1,2,2000,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,1,0,1,0,0,35000,40,1,1,1,2000,1,210,999,7,2,1,,1,0,,,1,2,8680,218,127,,,1,722Z,2,,0,7800,,35000,35000,303,122,8500,6,2,1,1,8,67,15,0,0,0,0,1,0,1,0,0,,,,,513011,,3
48893,2,8106,1007588,203,39,5,,3,2,2,2,2,2,,,2,4,2,2,,,2,2,2,1,2,2,2,0,60,1,1,1200,1,1,2,2,1,2,2000,1,4,,,,,,,,,,2,5,2,2,3,0,0,1,0,1,15,9,0,2,0,0,0,30,3,3,2,2000,1,210,999,7,2,1,,6,0,,,1,2,7860,93,42,,,1,6111,2,,0,2540,2,0,0,303,122,3700,6,2,1,3,8,67,15,0,0,0,0,1,0,1,0,0,,,,,259041,,3
48893,3,8106,1007588,232,15,1,,1,2,2,2,2,2,,,2,1,2,,,,2,2,2,1,2,2,2,0,20,1,1,1200,1,5,2,2,1,2,2011,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,12,13,0,2,0,0,0,40,1,1,1,1995,1,210,999,6,2,1,2,1,0,,,1,2,2390,110,67,,,6,3262M,1,4,1,4850,,26000,0,6,122,3700,6,2,1,2,8,67,15,0,0,0,0,1,0,1,0,1,,,,,414010,,1
48893,4,8106,1007588,195,11,1,,,2,2,2,,2,,,2,1,,,,,2,2,2,1,2,2,2,,,,,1200,1,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,8,8,,1,,,,,,,,,1,210,999,,2,,2,,0,,,1,2,,,,,,,,1,4,1,,,,,6,122,,,2,1,4,8,67,15,0,0,0,0,1,0,1,0,1,,,,,,,1
48893,5,8106,1007588,195,10,1,,,2,2,2,1,2,,,2,1,,2,,,2,2,2,1,2,2,2,2500,,,,1200,1,5,2,2,2,2,1971,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,7,7,0,1,0,21600,0,,3,,,,1,210,999,,2,,2,6,0,,,1,2,,,,,,5,,1,4,1,,,0,24100,6,122,,,2,1,1,8,67,15,0,0,0,0,1,0,1,0,1,,,,,,,1
48897,1,7316,1007588,26,41,1,,2,2,2,2,2,2,,2,1,,,2,,,2,2,2,2,2,1,2,0,,,,,2,3,2,2,1,2,1998,3,2,1,1,0,0,0,0,0,0,0,2,1,2,1,3,0,0,17,0,1,,16,0,1,0,12000,0,35,2,1,2,,1,210,999,,1,,,3,0,,,1,2,770,,,7300,6,4,23,1,,0,6260,,0,12000,6,96,,,2,1,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,472061,2,1
48901,1,3761,1007588,87,38,1,,1,2,2,2,2,2,,,2,,,2,,,2,2,2,1,2,2,2,0,20,1,1,,2,5,2,2,1,2,1990,1,4,,,,,,,,,,3,5,3,2,3,0,0,0,0,1,,19,0,1,0,0,20000,30,1,1,1,,1,210,999,,2,1,,1,0,,,1,2,8680,110,67,,,6,722Z,1,,0,4110,,20000,20000,6,161,3700,6,2,1,2,1,1,1,0,0,0,0,1,0,0,1,0,,,,,353031,,1
48915,1,5914,1007588,81,65,1,1981,1,2,2,2,2,2,,,2,1,,2,,,1,2,1,2,2,2,2,0,5,1,1,1288,2,3,2,2,2,2,1997,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,1,0,0,100000,40,1,1,1,1973,2,142,32,4,2,1,,1,0,6203,,1,1,7070,119,79,,,4,531,1,,0,810,4,100000,100000,42,501,5900,6,1,1,3,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,132021,,1
48915,2,5914,1007588,59,17,1,,1,2,2,2,2,2,,,2,1,2,,,,1,2,2,2,2,2,2,0,15,1,1,1288,2,5,,,,,,1,4,,,,,,,,,,2,3,2,2,3,0,0,2,0,2,13,14,0,2,0,0,0,30,3,2,2,,2,142,32,,2,1,5,6,0,,,1,1,4870,69,27,,,6,4441Z,1,5,1,710,4,0,0,6,501,3700,6,1,2,4,9,68,16,0,0,1,0,2,0,0,1,1,,,,,131111,,1
48943,1,3748,1007588,89,94,1,,,2,2,2,1,1,,2,1,,,2,,,1,1,1,2,2,2,2,0,,,,,2,2,2,2,1,2,1952,1,4,0,0,0,0,0,1,0,0,0,2,5,2,2,3,0,0,0,0,1,15,16,0,1,0,13600,0,,3,,2,,1,740,999,,1,,,6,1,2406,,1,1,,,,,,3,,1,,0,,,0,13600,6,501,,,1,1,4,6,48,7,0,1,0,0,1,0,0,0,0,1,2,,,,9,1
48943,2,3748,1007588,139,59,1,,3,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,4,25,1,1,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,1,,20,0,2,0,0,78000,40,1,1,1,1985,1,740,999,5,2,1,,1,0,5502,,1,1,7870,87,43,,,6,611M1,1,,0,5110,4,78000,78004,6,501,3700,6,1,2,3,6,48,7,0,1,0,0,1,0,0,0,0,1,2,,,433021,,1
48943,3,3748,1007588,134,58,1,1991,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,10,1,1,,2,5,2,2,2,2,2014,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,1,,19,0,1,0,0,14000,20,1,1,1,1973,1,740,999,4,2,1,,1,1,,,1,1,5380,42,10,,,6,45211,1,,0,520,4,14000,14000,6,501,3700,6,1,2,2,6,48,7,0,1,0,0,1,0,0,0,0,,,,,131022,,1
48943,4,3748,1007588,134,56,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,6000,5,1,1,,2,5,2,2,2,2,2014,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,1,,20,0,1,0,0,27000,25,1,1,1,,1,740,999,,2,1,,1,0,6201,2400,1,1,5070,7,2,,,6,44611,1,,0,4760,,27000,33000,6,501,3700,6,1,2,1,6,48,7,0,1,0,0,1,0,0,0,0,1,2,,,412031,,1
48963,1,8501,1007588,66,55,4,1996,7,2,2,2,2,2,,,2,2,,2,,,1,2,2,2,2,2,2,0,,,11,1970,1,1,2,2,1,2,1987,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,24,0,1,0,0,150000,40,1,1,1,1981,1,706,999,5,2,,,1,0,4005,,1,1,7190,,,,,1,53M,2,,0,1760,4,150000,150000,207,501,8500,6,1,2,3,6,43,5,0,1,0,0,1,0,0,0,0,1,2,,,192099,,4
48963,2,8501,1007588,69,51,4,1996,1,2,2,2,2,2,,2,2,2,,2,,,1,2,2,2,2,2,2,0,25,1,1,1970,1,1,2,2,1,2,1987,1,4,0,0,0,0,1,0,0,0,0,3,5,3,3,3,0,0,1,0,1,,22,0,2,0,0,200000,60,1,1,1,1983,1,706,999,5,2,1,,1,0,2102,,1,1,7380,96,52,,,1,5415,2,,0,1020,2,200000,200000,207,501,8500,6,1,2,1,6,43,5,0,1,0,0,1,0,0,0,0,1,2,,,15113X,13,4
48963,3,8501,1007588,89,20,1,2007,4,2,2,2,2,2,,,2,1,,1,4,1,1,2,2,2,2,2,2,0,,,,6370,2,5,2,2,2,2,1998,1,4,,,,,,,,,,2,5,2,2,3,0,0,2,0,2,15,16,0,1,0,0,0,40,3,5,2,1987,1,706,999,5,2,,,6,0,3600,,1,1,7860,,,,,6,6111,1,,0,2320,4,0,0,6,501,,,1,2,3,6,43,5,0,1,0,0,1,0,0,0,0,1,2,,,252030,,1
48963,4,8501,1007588,90,16,1,2009,2,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,141,,2,,2,5,2,2,1,2,2010,1,4,,,,,,,,,,2,5,2,2,3,0,0,2,0,2,13,13,0,1,0,0,0,16,3,4,2,1987,1,706,999,5,2,,1,6,0,,,1,1,8470,178,97,,,6,6244,1,4,1,4600,,0,0,6,501,3700,6,1,2,1,6,43,5,0,1,0,0,1,0,0,0,1,,,1,2,399011,,1
48973,1,3743,1007588,165,31,5,,1,2,2,2,2,2,,,2,2,,2,,,2,2,1,2,2,2,2,0,10,1,1,1200,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,1,13,0,1,0,0,21600,40,1,1,1,2011,1,210,999,7,2,1,1,1,0,,,1,2,4470,93,52,,,6,4244,2,4,0,5610,,21600,21600,303,131,3700,6,2,1,2,8,67,15,0,0,0,0,1,0,1,0,0,,,1,4,435071,,3
48973,2,3743,1007588,208,2,1,,,,2,2,,,,,,,,,,,2,2,2,1,2,2,2,,,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,1,210,999,,2,,5,,0,,,1,2,,,,,,,,1,6,1,,,,,6,131,,,2,1,1,8,67,15,0,0,0,0,1,0,1,0,1,,,1,4,,,1
48973,3,3743,1007588,171,28,5,2016,1,2,2,2,2,2,,,2,2,2,2,,,2,2,2,1,2,2,2,0,20,1,1,1200,1,5,2,2,1,2,2010,1,4,,,,,,,,,,2,1,2,1,3,0,0,13,0,1,,20,0,2,0,0,1800,30,1,6,2,2000,1,210,999,7,2,1,,3,0,,,1,2,5380,170,103,,,6,45211,2,,0,4720,4,1800,1800,303,14,3700,6,2,1,1,8,67,15,0,0,0,0,1,0,1,0,0,,,1,2,412010,,3
49011,1,8302,1007588,121,48,1,,1,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,45,1,1,,2,1,2,2,2,2,2004,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,20,0,2,0,0,100000,45,1,1,1,,2,22,32,,2,1,,1,0,2304,2314,1,1,7270,175,103,,,1,5411,1,,0,2145,2,100000,100000,6,501,8300,6,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,232011,,1
49011,2,8302,1007588,152,36,1,,6,2,2,2,2,2,,2,2,,,2,,,2,1,2,2,2,2,2,0,15,1,1,,2,1,2,2,1,2,2004,1,4,0,0,0,0,0,1,0,0,0,3,5,3,3,3,0,0,1,0,1,,18,80000,1,0,0,0,40,1,2,1,,2,51,918,,2,1,,1,0,,,1,1,770,79,37,,,1,23,1,,0,6200,,80000,80000,6,501,8300,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,471011,9,1
49011,3,8302,1007588,115,11,1,,,2,2,2,2,2,,,2,,,,,,2,1,2,2,2,2,2,0,,,,,2,5,,,,,,1,,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,8,8,0,2,0,0,0,,3,,,,2,51,918,,2,,1,6,0,,,1,1,,,,3700,6,6,,1,1,1,,,0,0,6,501,,,1,2,2,1,1,1,0,0,0,0,1,0,0,1,1,,,,,,,1
49018,1,8303,1007588,81,61,4,1978,1,2,1,2,2,1,,,1,2,,2,,,2,2,1,1,2,2,2,0,45,,8,1200,1,3,2,2,2,2,1985,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,13,0,2,0,13200,0,40,3,1,2,1973,1,210,999,4,1,,,6,0,,,1,2,3190,187,109,,,4,333MS,2,,0,9600,4,0,13200,303,106,7500,6,2,1,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,537051,,3
49034,1,7314,1007588,77,27,1,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0,45,1,1,,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,0,1000,1,15,21,0,2,0,0,40000,40,1,1,1,,4,999,999,,2,1,,1,0,3600,,1,2,7890,109,61,7300,6,6,611M3,1,,0,50,4,40000,41000,6,332,7300,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,112020,,1
49045,1,6703,1007588,100,65,1,,1,2,2,2,2,2,,,2,1,2,2,,,1,2,2,2,2,2,2,600,10,1,1,3420,2,5,2,2,1,2,1995,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,19,0,2,0,0,65000,45,1,1,1,2010,1,51,999,7,2,1,,1,0,,,1,1,8370,105,64,,,6,6241,1,,0,420,4,65000,65600,6,501,6700,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,119151,,1
49045,2,6703,1007588,139,66,1,1991,1,2,2,2,2,2,,,2,,,2,,,1,2,1,2,2,2,2,0,10,1,1,,2,3,2,2,2,2,1980,1,4,,,,,,,,,,3,5,3,3,3,0,0,11,0,1,,18,0,2,0,16800,18000,22,1,1,1,1986,4,999,999,5,2,1,,1,1,,,1,1,8980,105,64,,,4,812112,1,,0,4720,4,18000,34800,6,304,6700,6,1,1,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,412010,,1
49064,1,1306,1007588,126,42,4,1984,6,2,2,2,2,2,,,2,,2,2,,,2,1,2,2,2,2,2,0,10,1,1,,2,1,2,2,1,2,2008,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,18,43000,2,0,0,0,25,1,1,1,1979,1,785,999,4,2,1,,1,0,2406,,1,1,8980,120,79,,,1,812112,2,,0,4510,2,43000,43000,247,501,1300,6,1,2,2,6,57,9,0,1,0,0,1,0,0,0,0,1,2,,,395012,,4
49064,2,1306,1007588,117,39,1,,6,2,2,2,2,2,,2,2,,,2,,,2,1,2,2,2,2,2,0,30,1,1,,2,1,2,2,1,2,2008,1,4,,,,,,,,,,3,5,2,3,3,0,0,1,0,1,,18,100000,1,0,0,0,50,1,1,1,,1,924,999,,2,1,,1,0,3701,,1,1,7070,100,55,,,1,531,1,,0,810,,100000,100000,6,501,1300,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,132021,,1
49064,3,1306,1007588,114,7,1,,1,2,2,2,2,2,,,2,1,,2,,,2,1,2,2,2,2,2,0,,,,1170,2,5,2,2,1,2,1977,1,4,,,,,,,,,,2,5,2,2,2,0,0,2,0,1,,3,0,2,0,0,0,,2,,2,,2,924,785,,2,,1,6,0,5502,,1,1,5170,,,,,1,4481,1,3,1,2630,4,0,0,6,501,,,1,2,3,9,68,23,0,1,0,0,2,0,0,1,1,1,2,,,271020,,1
49064,4,1306,1007588,168,62,4,1984,1,2,2,2,2,2,,,2,2,,1,,2,2,1,2,2,2,2,2,0,20,1,1,1960,1,3,2,2,1,2,1972,1,4,,,,,,,,,,2,5,2,2,3,0,0,6,0,1,,20,0,2,0,0,36000,30,1,1,1,1979,1,785,999,4,2,1,,1,0,4001,,1,1,8980,122,79,,,4,812112,2,,0,4510,4,36000,36000,247,501,1300,6,1,2,3,6,57,9,0,1,0,0,1,0,0,0,0,1,2,,,395012,,4
49077,1,7316,1007588,138,29,1,,1,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,30,1,1,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,19,0,2,0,0,60000,50,1,1,1,,2,740,125,,2,1,,1,0,1903,,1,1,4970,82,37,,,6,4451,1,,0,4700,4,60000,60000,6,484,7300,6,1,2,3,9,68,21,0,1,0,0,2,0,0,1,0,2,2,,,411011,,1
49081,1,1907,1007588,93,66,1,,3,2,2,2,2,2,,,2,1,,2,,,1,2,1,2,2,2,2,0,3,1,1,1200,1,2,2,2,1,2,1979,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,2800,1,,21,0,2,0,0,44600,40,1,1,1,,1,210,999,,2,1,,1,1,3301,,1,2,6770,103,64,,,3,51912,1,,0,5320,4,44600,47400,48,414,1900,6,1,1,2,8,67,15,0,0,0,0,1,0,1,0,0,2,2,,,434121,,1
49087,1,7310,1007588,68,62,1,,4,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,5,1,1,,2,1,2,2,1,2,1979,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,22,0,2,0,0,74000,52,1,1,1,,2,50,153,,2,1,,1,0,2901,,1,1,7860,83,43,,,1,6111,1,,0,2310,4,74000,74000,6,501,7300,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,252020,,1
49087,2,7310,1007588,70,69,1,,1,2,2,2,1,2,,2,1,,2,2,,,1,2,1,2,2,2,2,0,,,,,2,1,2,2,1,2,1979,1,2,0,0,0,1,0,0,0,0,0,2,5,2,2,3,0,0,1,0,1,13,21,0,1,0,28000,25000,40,1,3,2,,2,50,153,,1,,,6,0,2306,,1,1,1990,,,,,1,3231,1,,0,4840,1,25000,53000,42,501,,,1,1,4,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,413099,6,1
49087,3,7310,1007588,123,26,1,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0,10,1,1,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,15,19,0,1,0,0,4800,24,1,4,1,,2,50,153,,2,1,7,1,0,,,1,1,8680,192,115,,,6,722Z,1,7,0,4030,,4800,4800,6,501,7300,6,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,352021,,1
49100,1,8105,1007588,188,31,5,,1,2,2,2,2,2,,,2,1,2,2,,,1,2,2,2,2,2,2,0,45,2,1,1737,1,1,2,2,1,2,2011,3,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,2,0,0,90000,40,1,1,1,2011,1,615,999,7,2,2,,1,0,2102,,1,1,7390,115,67,8100,6,1,5416,2,,0,1020,4,90000,90000,210,501,8500,6,1,2,3,6,38,4,0,1,0,0,1,0,0,0,0,1,2,,,15113X,,4
49100,2,8105,1007588,195,36,5,,1,2,2,2,2,2,,,2,1,2,2,,,1,2,2,2,2,2,2,0,80,2,1,1737,1,1,2,2,1,2,2011,3,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,22,0,1,0,0,100000,40,1,1,1,2002,1,615,999,7,2,2,,1,0,2102,,1,1,6695,122,67,8100,6,1,5182,2,,0,1020,2,100000,100000,210,501,8100,6,1,2,4,6,38,4,0,1,0,0,1,0,0,0,0,1,2,,,15113X,,4
49113,1,6709,1007588,83,46,4,1974,1,2,2,2,2,2,,,2,,2,2,,,2,2,2,1,2,2,2,0,15,1,1,,2,3,2,2,1,2,1987,1,4,,,,,,,,,,3,2,3,2,3,0,500,0,0,1,11,20,0,2,0,0,25000,40,1,1,1,1974,4,999,999,4,2,1,1,1,0,,,1,1,6990,157,97,,,4,524,2,1,0,710,2,25000,25500,215,133,6100,6,2,1,2,6,45,6,0,1,0,0,1,0,0,0,0,,,,,131111,,4
